588.7191069	0.99203	0.98666
588.7194466	0.99202	0.98616
588.7197828	0.9921	0.98555
588.7201225	0.99227	0.98488
588.7204621	0.99247	0.9842
588.7207983	0.99259	0.98355
588.721138	0.99257	0.98295
588.7214776	0.99252	0.98239
588.7218831	0.99257	0.98185
588.7222193	0.99287	0.98128
588.722559	0.99335	0.98065
588.7228987	0.99379	0.97993
588.7232349	0.99398	0.97912
588.7235745	0.99385	0.97821
588.7239142	0.9936	0.9772
588.7242504	0.99346	0.97606
588.7246594	0.99353	0.97477
588.7249956	0.9936	0.97326
588.7253352	0.99338	0.97148
588.7256749	0.9927	0.96936
588.7260111	0.99169	0.96696
588.7263508	0.99075	0.96436
588.7266904	0.99022	0.96175
588.7270266	0.99017	0.95944
588.7274322	0.99039	0.95771
588.7277718	0.99056	0.95684
588.7281115	0.9905	0.95705
588.7284477	0.99033	0.95832
588.7287874	0.99022	0.96054
588.729127	0.99035	0.96346
588.7294632	0.99069	0.96675
588.7298029	0.99112	0.97013
588.7301426	0.9915	0.97336
588.7305481	0.99181	0.97627
588.7308843	0.99206	0.97885
588.731224	0.99228	0.9811
588.7315637	0.99246	0.98309
588.7318999	0.99251	0.98487
588.7322395	0.9924	0.98649
588.7325792	0.99211	0.98795
588.7329154	0.99173	0.98926
588.7333244	0.99138	0.99042
588.7336606	0.99122	0.99142
588.7340003	0.99132	0.9923
588.73434	0.9916	0.99309
588.7346762	0.99189	0.9938
588.7350159	0.99192	0.99443
588.7353555	0.99158	0.99497
588.7356918	0.99092	0.99534
588.7360973	0.9902	0.9955
588.736437	0.98976	0.99543
588.7367766	0.98985	0.99513
588.7371129	0.99047	0.99468
588.7374525	0.99144	0.99418
588.7377922	0.99241	0.99377
588.7381284	0.99303	0.99354
588.7384681	0.99311	0.99357
588.7388078	0.99269	0.99384
588.7392133	0.99199	0.99429
588.7395495	0.99134	0.99483
588.7398892	0.99096	0.99532
588.7402289	0.99083	0.99572
588.7405651	0.9908	0.99596
588.7409048	0.9907	0.99607
588.7412445	0.9905	0.99609
588.7415807	0.99039	0.99607
588.7419897	0.99052	0.99603
588.7423259	0.9909	0.99599
588.7426656	0.99131	0.99591
588.7430053	0.99148	0.99573
588.7433415	0.99132	0.99545
588.7436812	0.99107	0.99504
588.7440209	0.99106	0.99457
588.7443571	0.99152	0.9941
588.7447627	0.9923	0.9937
588.7451024	0.99299	0.99346
588.745442	0.99319	0.99341
588.7457783	0.99281	0.99348
588.746118	0.99212	0.99364
588.7464576	0.99152	0.99375
588.7467939	0.99128	0.99373
588.7471336	0.99138	0.99351
588.7474733	0.99159	0.99308
588.7478788	0.99171	0.99245
588.748215	0.9917	0.99171
588.7485547	0.9917	0.99094
588.7488944	0.99189	0.99017
588.7492306	0.9923	0.98945
588.7495703	0.99279	0.98875
588.74991	0.9931	0.98803
588.7502463	0.99304	0.98721
588.7506553	0.99266	0.98624
588.7509915	0.99225	0.98507
588.7513312	0.99216	0.98372
588.7516709	0.9926	0.98223
588.7520071	0.99343	0.98068
588.7523468	0.99423	0.97916
588.7526865	0.99458	0.97772
588.7530227	0.99427	0.97642
588.7534283	0.99348	0.97523
588.753768	0.99257	0.97407
588.7541077	0.9918	0.97281
588.7544439	0.99119	0.97125
588.7547836	0.99057	0.96919
588.7551233	0.98984	0.96641
588.7554596	0.98921	0.96272
588.7557993	0.98902	0.958
588.756139	0.98959	0.95217
588.7565445	0.99087	0.94519
588.7568808	0.99242	0.93708
588.7572205	0.99366	0.92785
588.7575602	0.99416	0.91747
588.7578964	0.99369	0.90586
588.7582361	0.99223	0.89281
588.7585758	0.98971	0.87805
588.7589121	0.9861	0.86125
588.7593211	0.98167	0.8421
588.7596573	0.97714	0.82048
588.759997	0.975974545	0.79676
588.7603367	0.974809091	0.77201
588.760673	0.973643636	0.74852
588.7610127	0.972478182	0.7297
588.7613524	0.971312727	0.71914
588.7616886	0.970147273	0.71953
588.7620942	0.968981818	0.73058
588.7624339	0.967816364	0.74968
588.7627736	0.966650909	0.77318
588.7631099	0.965485455	0.79781
588.7634496	0.96432	0.82147
588.7637893	0.96682	0.84315
588.7641255	0.97	0.8625
588.7644652	0.97353	0.87955
588.7648049	0.97714	0.89449
588.7652105	0.98046	0.9075
588.7655468	0.98311	0.91873
588.7658865	0.98492	0.92836
588.7662262	0.98607	0.93651
588.7665624	0.98693	0.94335
588.7669021	0.98778	0.94909
588.7672419	0.98865	0.95393
588.7675781	0.98937	0.95808
588.7679871	0.98974	0.96173
588.7683234	0.98978	0.96503
588.7686631	0.98965	0.96806
588.7690028	0.98957	0.97088
588.7693391	0.98961	0.97349
588.7696788	0.98968	0.97588
588.7700185	0.9896	0.97805
588.7703548	0.98924	0.97999
588.7707603	0.98858	0.98173
588.7711001	0.98779	0.98326
588.7714398	0.98709	0.98462
588.771776	0.9867	0.98581
